year,plant_name,oil,gas,coal,hydro,wind,solar,storage,other,aea_energy_region,source,data_version
2017,Akutan,446.216,0,0,114.539,0,0,0,0,Aleutians,PCE,Early Release
2017,Unalaska,0,0,0,0,0,0,0,0,Aleutians,,Early Release
2017,Diomede,543.45848,0,0,0,0,0,0,0,Bering Straits,PCE,Early Release
2017,Golovin,1037.158,0,0,0,0,0,0,0,Bering Straits,PCE,Early Release
2017,Snake River,29914.516,0,0,0,1907.363,0,0,0,Bering Straits,PCE,Early Release
2017,Unalakleet,3617.638,0,0,0,744.575,0,0,0,Bering Straits,PCE,Early Release
2017,White Mountain,781.719,0,0,0,0,0,0,0,Bering Straits,PCE,Early Release
2017,Brevig Mission,1188.819,0,0,0,0,0,0,0,Bering Straits,PCE,Early Release
2017,Elim,1284.955,0,0,0,0,0,0,0,Bering Straits,PCE,Early Release
2017,Gambell,1415.187,0,0,0,570.108,0,0,0,Bering Straits,PCE,Early Release
2017,Koyuk,1321.193,0,0,0,0,0,0,0,Bering Straits,PCE,Early Release
2017,Savoonga,2208.645,0,0,0,110.783,0,0,0,Bering Straits,PCE,Early Release
2017,Shishmaref,1656.506,0,0,0,0,0,0,0,Bering Straits,PCE,Early Release
2017,Stebbins,3473.896,0,0,0,0,0,0,0,Bering Straits,PCE,Early Release
2017,Shaktoolik,814.33,0,0,0,317.836,0,0,0,Bering Straits,PCE,Early Release
2017,Teller,857.0953708,0,0,0,0,0,0,0,Bering Straits,PCE,Early Release
2017,Wales,645.986,0,0,0,0,0,0,0,Bering Straits,PCE,Early Release
2017,Saint Michael,0,0,0,0,0,0,0,0,Bering Straits,,Early Release
2017,Chignik Lagoon,303.9990577,0,0,214.163,0,0,0,0,Bristol Bay,PCE,Early Release
2017,Chignik Lake,345.722,0,0,0,0,0,0,0,Bristol Bay,PCE,Early Release
2017,Chignik,731.685,0,0,0,0,0,0,0,Bristol Bay,PCE,Early Release
2017,Clark's Point,291.44,0,0,0,0,0,0,0,Bristol Bay,PCE,Early Release
2017,Egegik,586.159,0,0,0,0,0,0,0,Bristol Bay,PCE,Early Release
2017,Igiugig,347.328,0,0,0,0,0,0,0,Bristol Bay,PCE,Early Release
2017,Newhalen,40.174,0,0,3600.836,0,0,0,0,Bristol Bay,PCE,Early Release
2017,Kokhanok,458.2,0,0,0,0,0,0,0,Bristol Bay,PCE,Early Release
2017,Levelock,443.143,0,0,0,0,0,0,0,Bristol Bay,PCE,Early Release
2017,Manokotak,1355.769,0,0,0,0,0,0,0,Bristol Bay,PCE,Early Release
2017,Naknek,22369.793,0,0,0,0,0,0,0,Bristol Bay,PCE,Early Release
2017,Koliganek,752.086,0,0,0,0,0,0,0,Bristol Bay,PCE,Early Release
2017,Dillingham,19143.18,0,0,0,0,0,0,0,Bristol Bay,PCE,Early Release
2017,Pedro Bay,189.184,0,0,0,0,0,0,0,Bristol Bay,PCE,Early Release
2017,Pilot Point,496.047,0,0,0,0,0,0,0,Bristol Bay,PCE,Early Release
2017,Port Heiden,606.36,0,0,0,0,0,0,0,Bristol Bay,PCE,Early Release
2017,Port Alsworth,942.435,0,0,0,0,0,0,0,Bristol Bay,PCE,Early Release
2017,New Stuyahok,1724.326,0,0,0,0,0,0,0,Bristol Bay,PCE,Early Release
2017,Togiak,3071.161,0,0,0,0,0,0,0,Bristol Bay,PCE,Early Release
2017,Perryville,0,0,0,0,0,0,0,0,Bristol Bay,,Early Release
2017,Chenega Bay,268.078,0,0,0,0,0,0,0,Copper River/Chugach,PCE,Early Release
2017,Chitina,433.979,0,0,0,0,0,0,0,Copper River/Chugach,PCE,Early Release
2017,Allison Creek Hydro,0,0,0,19710,0,0,0,0,Copper River/Chugach,EIA923,Early Release
2017,Glennallen,10237,0,0,0,0,0,0,0,Copper River/Chugach,EIA923,Early Release
2017,Solomon Gulch,0,0,0,36763,0,0,0,0,Copper River/Chugach,EIA923,Early Release
2017,Valdez,1383,0,0,0,0,0,0,0,Copper River/Chugach,EIA923,Early Release
2017,Valdez Cogen,21411,0,0,0,0,0,0,0,Copper River/Chugach,EIA923,Early Release
2017,Eyak Service Center BESS,0,0,0,0,0,0,0,0,Copper River/Chugach,,Early Release
2017,Humpback Creek,0,0,0,3035,0,0,0,0,Copper River/Chugach,EIA923,Early Release
2017,Orca,8659,0,0,0,0,0,0,0,Copper River/Chugach,EIA923,Early Release
2017,Power Creek,0,0,0,16154,0,0,0,0,Copper River/Chugach,EIA923,Early Release
2017,Tatitlek,409.468,0,0,0,0,0,0,0,Copper River/Chugach,PCE,Early Release
2017,"Cordova, Eyak",0,0,0,0,0,0,0,0,Copper River/Chugach,,Early Release
2017,Slana,1411.332,0,0,0,0,0,0,0,Copper River/Chugach,PCE,Early Release
2017,Chistochina,0,0,0,0,0,0,0,0,Copper River/Chugach,,Early Release
2017,Mentasta Lake,0,0,0,0,0,0,0,0,Copper River/Chugach,,Early Release
2017,Karluk,213.848,0,0,0,0,0,0,0,Kodiak,PCE,Early Release
2017,ESS Battery Microgrid,0,0,0,0,0,0,0,0,Kodiak,EIA923,Early Release
2017,Flywheel Energy Storage System Microgrid,0,0,0,0,0,0,0,0,Kodiak,EIA923,Early Release
2017,Kodiak Microgrid,876,0,0,0,0,0,0,0,Kodiak,EIA923,Early Release
2017,Nymans Plant Microgrid,0,0,0,0,0,0,0,0,Kodiak,EIA923,Early Release
2017,Pillar Mountain Wind Project Microgrid,0,0,0,0,24155,0,0,0,Kodiak,EIA923,Early Release
2017,Swampy Acres Microgrid,36,0,0,0,0,0,0,0,Kodiak,EIA923,Early Release
2017,Terror Lake Microgrid,0,0,0,137014,0,0,0,0,Kodiak,EIA923,Early Release
2017,Akhiok,272.273,0,0,0,0,0,0,0,Kodiak,PCE,Early Release
2017,Ouzinkie,373.259,0,0,350.2,0,0,0,0,Kodiak,PCE,Early Release
2017,Old Harbor,862.4,0,0,0,0,0,0,0,Kodiak,PCE,Early Release
2017,Port Lions Microgrid,0,0,0,0,0,0,0,0,Kodiak,EIA923,Early Release
2017,Larsen Bay,106.816,0,0,863.161,0,0,0,0,Kodiak,PCE,Early Release
2017,Napakiak,0,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,,Early Release
2017,Nightmute,0,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,,Early Release
2017,Pitkas Point,0,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,,Early Release
2017,Tununak,0,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,,Early Release
2017,Lower Kalskag,0,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,,Early Release
2017,Nunapitchuk,46,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,EIA923,Early Release
2017,Alakanuk,56,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,EIA923,Early Release
2017,Platinum,62.513,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2017,Kongiganak,63.2,0,0,0,153.876,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2017,Red Devil,69.744,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2017,Lime Village,70.598,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2017,Stony River,120.129,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2017,Tuntutuliak,155.02,0,0,0,55.209,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2017,Chuathbaluk,243.56,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2017,Sleetmute,253.533,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2017,Crooked Creek,254.725,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2017,Newtok,428.672,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2017,Atmautluak,560.928,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2017,Goodnews Bay,723.318,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2017,Nunam Iqua,784.261,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2017,Mekoryuk,787.09,0,0,0,145.271,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2017,Eek,923.61,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2017,Russian Mission,994.656,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2017,Kwigillingok,1042.75,0,0,0,371.45,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2017,Napaskiak,1079.539258,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2017,Akiak,1203.404,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2017,Marshall,1471.29,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2017,Chefornak,1550.304,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2017,Kalskag,1554.656,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2017,Scammon Bay,1688.073,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2017,Quinhagak,1742.03,0,0,0,538.548,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2017,Kipnuk,1843.812,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2017,Kotlik,1942.266,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2017,Akiachak,1945.101,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2017,Kwethluk,1995.79,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2017,Chevak,2007.096,0,0,0,599.473,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2017,Pilot Station,2018.359,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2017,Aniak,2604.1,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2017,Kasigluk,2698.645,0,0,0,379.604,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2017,Mountain Village,2749.535,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2017,Toksook Bay,2843.319,0,0,0,797.875,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2017,Hooper Bay,3000.81,0,0,0,465.922,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2017,Saint Mary's,3046.355,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2017,Emmonak,5343.97,0,0,0,379.232,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2017,Bethel,42044,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2017,Barrow,0.766,49164.234,0,0,0,0,0,0,North Slope,EIA923,Early Release
2017,Anaktuvuk Pass,4244.298,0,0,0,0,0,0,0,North Slope,PCE,Early Release
2017,Atqasuk,3401.747,0,0,0,0,0,0,0,North Slope,PCE,Early Release
2017,Kaktovik,4735,0,0,0,0,0,0,0,North Slope,PCE,Early Release
2017,Nuiqsut,560.92,6226.08,0,0,0,0,0,0,North Slope,EIA923,Early Release
2017,Point Hope,6814.356,0,0,0,0,0,0,0,North Slope,PCE,Early Release
2017,Point Lay,3419.244,0,0,0,0,0,0,0,North Slope,PCE,Early Release
2017,Wainwright,7389.725,0,0,0,0,0,0,0,North Slope,PCE,Early Release
2017,TNSG North Plant,0,65312,0,0,0,0,0,0,North Slope,EIA923,Early Release
2017,TNSG South Plant,0,-595,0,0,0,0,0,0,North Slope,EIA923,Early Release
2017,Buckland,1676.262,0,0,0,57.19,0,0,0,Northwest Arctic,PCE,Early Release
2017,Deering,626.982,0,0,0,35.826,0,0,0,Northwest Arctic,PCE,Early Release
2017,Kotzebue,17819.641,0,0,0,4016.406,0,0,0,Northwest Arctic,PCE,Early Release
2017,Ambler,1302.225,0,0,0,0,0,0,0,Northwest Arctic,PCE,Early Release
2017,Kiana,1615.844,0,0,0,0,0,0,0,Northwest Arctic,PCE,Early Release
2017,Kivalina,1326.219,0,0,0,0,0,0,0,Northwest Arctic,PCE,Early Release
2017,Noatak,1860.923,0,0,0,0,0,0,0,Northwest Arctic,PCE,Early Release
2017,Noorvik,1933.148,0,0,0,0,15.576,0,0,Northwest Arctic,PCE,Early Release
2017,Selawik,2840.319,0,0,0,14.837,0,0,0,Northwest Arctic,PCE,Early Release
2017,Shungnak,1615.584,0,0,0,0,0,0,0,Northwest Arctic,PCE,Early Release
2017,Kobuk,0,0,0,0,0,0,0,0,Northwest Arctic,,Early Release
2017,Anchorage 1,9.688,50839.312,0,0,0,0,0,0,Railbelt,EIA923,Early Release
2017,Eklutna Hydro Project,0,0,0,119240,0,0,0,0,Railbelt,EIA923,Early Release
2017,George M Sullivan Generation Plant 2,62.284,803761.716,0,0,0,0,0,0,Railbelt,EIA923,Early Release
2017,Aurora Energy LLC Chena,0,0,180906,0,0,0,0,0,Railbelt,EIA923,Early Release
2017,Beluga,0,113992,0,0,0,0,0,0,Railbelt,EIA923,Early Release
2017,Cooper Lake,0,0,0,25713,0,0,0,0,Railbelt,EIA923,Early Release
2017,Southcentral Power Project,0,862918,0,0,0,0,0,0,Railbelt,EIA923,Early Release
2017,Fort Greely Power Plant,56.84,0,0,0,0,0,0,0,Railbelt,EIA923,Early Release
2017,Utility Plants Section,0,0,106212,0,0,0,0,0,Railbelt,EIA923,Early Release
2017,JBER Landfill Gas Power Plant,0,44030,0,0,0,0,0,0,Railbelt,EIA923,Early Release
2017,Delta Wind Farm,0,0,0,0,2607,0,0,0,Railbelt,EIA923,Early Release
2017,Fire Island Wind,0,0,0,0,47715,0,0,0,Railbelt,EIA923,Early Release
2017,Battery Energy Storage System,0,0,0,0,0,0,-2711,0,Railbelt,EIA923,Early Release
2017,Delta Power,223,0,0,0,0,0,0,0,Railbelt,EIA923,Early Release
2017,Eva Creek Wind,0,0,0,0,61514,0,0,0,Railbelt,EIA923,Early Release
2017,Fairbanks,6660,0,0,0,0,0,0,0,Railbelt,EIA923,Early Release
2017,Healy,299.874,0,164769.126,0,0,0,0,0,Railbelt,EIA923,Early Release
2017,North Pole,447767,0,0,0,0,0,0,0,Railbelt,EIA923,Early Release
2017,Bernice Lake,0,-250,0,0,0,0,0,0,Railbelt,EIA923,Early Release
2017,Bradley Lake,0,0,0,387059,0,0,0,0,Railbelt,EIA923,Early Release
2017,Nikiski Co-Generation,0,452731,0,0,0,0,0,0,Railbelt,EIA923,Early Release
2017,Seldovia,15,0,0,0,0,0,0,0,Railbelt,EIA923,Early Release
2017,Soldotna,0,18166,0,0,0,0,0,0,Railbelt,EIA923,Early Release
2017,Eklutna Generation Station,0,748674,0,0,0,0,0,0,Railbelt,EIA923,Early Release
2017,Seward,85,0,0,0,0,0,0,0,Railbelt,EIA923,Early Release
2017,Tesoro Kenai Cogeneration Plant,0,62324,0,0,0,0,0,0,Railbelt,EIA923,Early Release
2017,University of Alaska Fairbanks,4836.676,554.666,37047.658,0,0,0,0,0,Railbelt,EIA923,Early Release
2017,Eielson AFB Central Heat & Power Plant,67,0,66772,0,0,0,0,0,Railbelt,EIA923,Early Release
2017,Agrium Kenai Nitrogen Operations,0,0,0,0,0,0,0,0,Railbelt,,Early Release
2017,AWWU Conduit,0,0,0,0,0,0,0,0,Railbelt,,Early Release
2017,International,0,-795,0,0,0,0,0,0,Railbelt,EIA923,Early Release
2017,GVEA Solar Farm,0,0,0,0,0,0,0,0,Railbelt,,Early Release
2017,Willow Solar,0,0,0,0,0,0,0,0,Railbelt,,Early Release
2017,Lake Dorothy Hydroelectric Project,0,0,0,77150,0,0,0,0,Southeast,EIA923,Early Release
2017,Lemon Creek,-905,0,0,0,0,0,0,0,Southeast,EIA923,Early Release
2017,Salmon Creek 1,0,0,0,27363,0,0,0,0,Southeast,EIA923,Early Release
2017,Snettisham,0,0,0,302474,0,0,0,0,Southeast,EIA923,Early Release
2017,Elfin Cove,335.347,0,0,0,0,0,0,0,Southeast,PCE,Early Release
2017,Black Bear Lake,0,0,0,19221,0,0,0,0,Southeast,EIA923,Early Release
2017,Goat Lake Hydro,0,0,0,15606,0,0,0,0,Southeast,EIA923,Early Release
2017,Angoon,1799.437,0,0,0,0,0,0,0,Southeast,PCE,Early Release
2017,Hoonah,3204.283,0,0,1417.449,0,0,0,0,Southeast,PCE,Early Release
2017,Kake,2235.161,0,0,0,0,0,0,0,Southeast,PCE,Early Release
2017,Chilkat Valley,0,0,0,1002.54,0,0,0,0,Southeast,PCE,Early Release
2017,Kasidaya Creek Hydro,0,0,0,9870,0,0,0,0,Southeast,EIA923,Early Release
2017,Beaver Falls,0,0,0,39437,0,0,0,0,Southeast,EIA923,Early Release
2017,Ketchikan,0,0,0,20778,0,0,0,0,Southeast,EIA923,Early Release
2017,S W Bailey,3307,0,0,0,0,0,0,0,Southeast,EIA923,Early Release
2017,Silvis,0,0,0,10110,0,0,0,0,Southeast,EIA923,Early Release
2017,Swan Lake,0,0,0,70514,0,0,0,0,Southeast,EIA923,Early Release
2017,Whitman,0,0,0,9373,0,0,0,0,Southeast,EIA923,Early Release
2017,South Fork,0,0,0,5762,0,0,0,0,Southeast,EIA923,Early Release
2017,Centennial,3568,0,0,0,0,0,0,0,Southeast,EIA923,Early Release
2017,Craig,1509,0,0,0,0,0,0,0,Southeast,EIA923,Early Release
2017,Chester Lake,0,0,0,3839,0,0,0,0,Southeast,EIA923,Early Release
2017,Purple Lake,0,0,0,16932,0,0,0,0,Southeast,EIA923,Early Release
2017,False Island,1553,0,0,0,0,0,0,0,Southeast,EIA923,Early Release
2017,Haines,277.439,0,0,0,0,0,0,0,Southeast,PCE,Early Release
2017,Pelican,4,0,0,1898,0,0,0,0,Southeast,EIA923,Early Release
2017,Blind Slough,950.6,0,0,11726,0,0,0,0,Southeast,EIA923,Early Release
2017,Hydaburg,-5,0,0,0,0,0,0,0,Southeast,EIA923,Early Release
2017,Klawock Power Generation Station,35,0,0,0,0,0,0,0,Southeast,EIA923,Early Release
2017,Blue Lake Hydro,0,0,0,59004,0,0,0,0,Southeast,EIA923,Early Release
2017,Green Lake,0,0,0,54587,0,0,0,0,Southeast,EIA923,Early Release
2017,Jarvis Street,-545,0,0,0,0,0,0,0,Southeast,EIA923,Early Release
2017,Tyee Lake Hydroelectric Facility,0,0,0,111574,0,0,0,0,Southeast,EIA923,Early Release
2017,Tenakee Springs,414.305,0,0,0,0,0,0,0,Southeast,PCE,Early Release
2017,Skagway,784.4,0,0,0,0,0,0,0,Southeast,PCE,Early Release
2017,Wrangell,902,0,0,0,0,0,0,0,Southeast,EIA923,Early Release
2017,Thorne Bay Plant,66,0,0,0,0,0,0,0,Southeast,EIA923,Early Release
2017,Gustavus,189.962,0,0,2206.957,0,0,0,0,Southeast,PCE,Early Release
2017,Whale Pass,363.697,0,0,0,0,0,0,0,Southeast,PCE,Early Release
2017,Annex Creek,0,0,0,19151,0,0,0,0,Southeast,EIA923,Early Release
2017,Auke Bay,-186,0,0,0,0,0,0,0,Southeast,EIA923,Early Release
2017,Yakutat,2474.156,0,0,0,0,0,0,0,Southeast,PCE,Early Release
2017,Gold Creek,15,0,0,4543,0,0,0,0,Southeast,EIA923,Early Release
2017,Industrial Plant,84,0,0,0,0,0,0,0,Southeast,EIA923,Early Release
2017,Klukwan,0,0,0,0,0,0,0,0,Southeast,,Early Release
2017,10 Mile Creek,0,0,0,0,0,0,0,0,Southeast,,Early Release
2017,Mahoney Lake Hydroelectric,0,0,0,0,0,0,0,0,Southeast,,Early Release
2017,Viking,-6,0,0,0,0,0,0,0,Southeast,EIA923,Early Release
2017,Coffman Cove,0,0,0,0,0,0,0,0,Southeast,,Early Release
2017,Hollis,0,0,0,0,0,0,0,0,Southeast,,Early Release
2017,Dewey Lakes ,0,0,0,0,0,0,0,0,Southeast,,Early Release
2017,Lutak,0,0,0,0,0,0,0,0,Southeast,,Early Release
2017,Naukati Bay,0,0,0,0,0,0,0,0,Southeast,,Early Release
2017,Ekwok,450.9829962,0,0,0,0,0,0,0,Bristol Bay,PCE,Early Release
2017,Arctic Village,540.438,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2017,Beaver,295.06684,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2017,Birch Creek,17.659,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2017,Chalkyitsik,317.77,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2017,Circle,382.96,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2017,Galena Electric Utility,5765.649,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2017,Central,474.922,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2017,Gwitchyaa Zhee,3258.915,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2017,Hughes,448.653,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2017,Koyukuk,316.345,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2017,McGrath,2245.755,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2017,Nikolai,440.038,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2017,Rampart,244.669,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2017,Ruby,658.487,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2017,Takotna,231.591,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2017,Tanana,1322.974,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2017,Northway,1159.999,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2017,Manley Hot Springs,542.716,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2017,Venetie,695,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2017,Tok,9386.447,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2017,Allakaket,618.048,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2017,Bettles,545.2,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2017,Eagle,795.86,0,0,0,0,25.06,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2017,Healy Lake,54.22427,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2017,Anvik,402.087,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2017,Grayling,621.474,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2017,Holy Cross,632.703,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2017,Huslia,1084.699,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2017,Kaltag,691.367,0,0,0,0,7.556,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2017,Minto,632.512,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2017,Nulato,1037.729,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2017,Shageluk,422.726,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2017,Tetlin,0,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,,Early Release
2017,Dry Spruce Bay (Creek),0,0,0,0,0,0,0,0,Kodiak,,Early Release
2018,Lake Dorothy Hydroelectric Project,0,0,0,81558,0,0,0,0,Southeast,EIA923,Early Release
2018,Karluk,218.207,0,0,0,0,0,0,0,Kodiak,PCE,Early Release
2018,Anchorage 1,79.951,28857.049,0,0,0,0,0,0,Railbelt,EIA923,Early Release
2018,Eklutna Hydro Project,0,0,0,168115,0,0,0,0,Railbelt,EIA923,Early Release
2018,George M Sullivan Generation Plant 2,38.745,843289.255,0,0,0,0,0,0,Railbelt,EIA923,Early Release
2018,Aniak,2582.3,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2018,Arctic Village,479.774,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2018,Atka,56.281,0,0,361.062,0,0,0,0,Aleutians,PCE,Early Release
2018,Atmautluak,609.759,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2018,Aurora Energy LLC Chena,0,0,177819,0,0,0,0,0,Railbelt,EIA923,Early Release
2018,Lemon Creek,-695,0,0,0,0,0,0,0,Southeast,EIA923,Early Release
2018,Barrow,1.909,48251.091,0,0,0,0,0,0,North Slope,EIA923,Early Release
2018,Beaver,135.058,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2018,Birch Creek,107.92,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2018,Buckland,1064.66,0,0,0,49.296,0,0,0,Northwest Arctic,PCE,Early Release
2018,Chalkyitsik,289.2880905,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2018,Chenega Bay,246.47,0,0,0,0,0,0,0,Copper River/Chugach,PCE,Early Release
2018,Chignik Lagoon,164.578,0,0,473.086,0,0,0,0,Bristol Bay,PCE,Early Release
2018,Chignik Lake,312.851,0,0,0,0,0,0,0,Bristol Bay,PCE,Early Release
2018,Chignik,848.6155568,0,0,0,0,0,0,0,Bristol Bay,PCE,Early Release
2018,Chitina,436.327,0,0,0,0,0,0,0,Copper River/Chugach,PCE,Early Release
2018,Salmon Creek 1,0,0,0,24389,0,0,0,0,Southeast,EIA923,Early Release
2018,Beluga,0,37832,0,0,0,0,0,0,Railbelt,EIA923,Early Release
2018,Cooper Lake,0,0,0,59832,0,0,0,0,Railbelt,EIA923,Early Release
2018,International,0,-752,0,0,0,0,0,0,Railbelt,EIA923,Early Release
2018,Southcentral Power Project,0,815365,0,0,0,0,0,0,Railbelt,EIA923,Early Release
2018,Circle,389.8,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2018,Clark's Point,296.0603442,0,0,0,0,0,0,0,Bristol Bay,PCE,Early Release
2018,Allison Creek Hydro,0,0,0,23077,0,0,0,0,Copper River/Chugach,EIA923,Early Release
2018,Glennallen,9662,0,0,0,0,0,0,0,Copper River/Chugach,EIA923,Early Release
2018,Solomon Gulch,0,0,0,42087,0,0,0,0,Copper River/Chugach,EIA923,Early Release
2018,Valdez,888,0,0,0,0,0,0,0,Copper River/Chugach,EIA923,Early Release
2018,Snettisham,0,0,0,259856,0,0,0,0,Southeast,EIA923,Early Release
2018,Valdez Cogen,16993,0,0,0,0,0,0,0,Copper River/Chugach,EIA923,Early Release
2018,Humpback Creek,0,0,0,3267,0,0,0,0,Copper River/Chugach,EIA923,Early Release
2018,Orca,7021,0,0,0,0,0,0,0,Copper River/Chugach,EIA923,Early Release
2018,Power Creek,0,0,0,15171,0,0,0,0,Copper River/Chugach,EIA923,Early Release
2018,Diomede,224.6354658,0,0,0,0,0,0,0,Bering Straits,PCE,Early Release
2018,Fort Greely Power Plant,69.58,0,0,0,0,0,0,0,Railbelt,EIA923,Early Release
